route_dir,route_id,direction_id,trip_id_representative,stop_sequence_canonical,stop_id,stop_name
2B_0,2B,0,2B_D0_T001,40,HT_245,Terminal Condongcatur
3A_0,3A,0,3A_D0_T001,0,HT_060,Instiper - A
3A_0,3A,0,3A_D0_T001,1,HT_156,Polsek Depok Timur - A
3A_0,3A,0,3A_D0_T001,2,HT_046,Gardu PLN - A
3A_0,3A,0,3A_D0_T001,3,HT_130,Pakuwon Mall - A
3A_0,3A,0,3A_D0_T001,4,HT_245,Terminal Condongcatur
3A_0,3A,0,3A_D0_T001,5,HT_113,Manggung
3A_0,3A,0,3A_D0_T001,6,HT_116,McD
3A_0,3A,0,3A_D0_T001,7,HT_018,Biologi UGM
3A_0,3A,0,3A_D0_T001,8,HT_042,FKG UGM - A
3A_0,3A,0,3A_D0_T001,9,HT_042,FKG UGM - A
3A_0,3A,0,3A_D0_T001,10,HT_091,Kopma UGM
3A_0,3A,0,3A_D0_T001,11,HT_194,SMPN 1 - A
3A_0,3A,0,3A_D0_T001,12,HT_024,Cik Di Tiro
3A_0,3A,0,3A_D0_T001,13,HT_077,KR - A
3A_0,3A,0,3A_D0_T001,14,HT_110,Malioboro 1
3A_0,3A,0,3A_D0_T001,15,HT_111,Malioboro 2
3A_0,3A,0,3A_D0_T001,16,HT_112,Malioboro 3
3A_0,3A,0,3A_D0_T001,17,HT_075,KHA Dahlan - A
3A_0,3A,0,3A_D0_T001,18,HT_125,Ngabean
3A_0,3A,0,3A_D0_T001,19,HT_073,Jokteng Kulon
3A_0,3A,0,3A_D0_T001,20,HT_154,Plengkung Gading - A
3A_0,3A,0,3A_D0_T001,21,HT_162,Pujokusuman
3A_0,3A,0,3A_D0_T001,22,HT_103,Lowanu - A
3A_0,3A,0,3A_D0_T001,23,HT_260,UNU
3A_0,3A,0,3A_D0_T001,24,HT_269,Widya Wiwaha - A
3A_0,3A,0,3A_D0_T001,25,HT_270,Wirosaban
3A_0,3A,0,3A_D0_T001,26,HT_243,Tegal Turi - A
3A_0,3A,0,3A_D0_T001,27,HT_050,Gudang SGM - A
3A_0,3A,0,3A_D0_T001,28,HT_135,Pasar Giwangan - A
3A_0,3A,0,3A_D0_T001,29,HT_246,Terminal Giwangan
3A_0,3A,0,3A_D0_T001,30,HT_135,Pasar Giwangan - A
3A_0,3A,0,3A_D0_T001,31,HT_050,Gudang SGM - A
3A_0,3A,0,3A_D0_T001,32,HT_242,Tegal Gendu - A
3A_0,3A,0,3A_D0_T001,33,HT_097,Lap. Karang - A
3A_0,3A,0,3A_D0_T001,34,HT_185,SMA N 5
3A_0,3A,0,3A_D0_T001,35,HT_154,Plengkung Gading - A
3A_0,3A,0,3A_D0_T001,36,HT_153,Pilar
3A_0,3A,0,3A_D0_T001,37,HT_013,Banguntapan - A
3A_0,3A,0,3A_D0_T001,38,HT_154,Plengkung Gading - A
3A_0,3A,0,3A_D0_T001,39,HT_019,Blok O
3A_0,3A,0,3A_D0_T001,40,HT_063,Janti Utara
3A_0,3A,0,3A_D0_T001,41,HT_068,Jl. Suroto
3A_0,3A,0,3A_D0_T001,42,HT_212,Selokan Mataram Maguwo
3A_0,3A,0,3A_D0_T001,43,HT_012,Bandara Adisujtipto
3B_0,3B,0,3B_D0_T001,0,HT_050,Gudang SGM - A
3B_0,3B,0,3B_D0_T001,1,HT_243,Tegal Turi - A
3B_0,3B,0,3B_D0_T001,2,HT_126,Nitikan
3B_0,3B,0,3B_D0_T001,3,HT_269,Widya Wiwaha - A
3B_0,3B,0,3B_D0_T001,4,HT_103,Lowanu - A
3B_0,3B,0,3B_D0_T001,5,HT_123,Museum Perjuangan
3B_0,3B,0,3B_D0_T001,6,HT_074,Jokteng Wetan
3B_0,3B,0,3B_D0_T001,7,HT_134,Pasar Gamping - A
3B_0,3B,0,3B_D0_T001,8,HT_188,SMAN 7
3B_0,3B,0,3B_D0_T001,9,HT_240,Tamansari
3B_0,3B,0,3B_D0_T001,10,HT_125,Ngabean
3B_0,3B,0,3B_D0_T001,11,HT_075,KHA Dahlan - A
3B_0,3B,0,3B_D0_T001,12,HT_016,Bhayangkara
3B_0,3B,0,3B_D0_T001,13,HT_143,Pasar Pathuk
3B_0,3B,0,3B_D0_T001,14,HT_271,Wojo (Randubelang) - A
3B_0,3B,0,3B_D0_T001,15,HT_069,Jlagran
3B_0,3B,0,3B_D0_T001,16,HT_209,Samsat
3B_0,3B,0,3B_D0_T001,17,HT_194,SMPN 1 - A
3B_0,3B,0,3B_D0_T001,18,HT_219,Simpang Gesikan - A
3B_0,3B,0,3B_D0_T001,19,HT_024,Cik Di Tiro
3B_0,3B,0,3B_D0_T001,20,HT_194,SMPN 1 - A
3B_0,3B,0,3B_D0_T001,21,HT_266,Vokasi UGM
3B_0,3B,0,3B_D0_T001,22,HT_042,FKG UGM - A
3B_0,3B,0,3B_D0_T001,23,HT_175,RS Sardjito - A
3B_0,3B,0,3B_D0_T001,24,HT_106,MM UGM
3B_0,3B,0,3B_D0_T001,25,HT_055,Hotel Vidi
3B_0,3B,0,3B_D0_T001,26,HT_090,Kentungan
3B_0,3B,0,3B_D0_T001,27,HT_245,Terminal Condongcatur
3B_0,3B,0,3B_D0_T001,28,HT_241,Tarumartani - A
3B_0,3B,0,3B_D0_T001,29,HT_171,RS JIH
3B_0,3B,0,3B_D0_T001,30,HT_232,Stikes Guna Bangsa
3B_0,3B,0,3B_D0_T001,31,HT_077,KR - A
3B_0,3B,0,3B_D0_T001,32,HT_060,Instiper - A
3B_0,3B,0,3B_D0_T001,33,HT_077,KR - A
3B_0,3B,0,3B_D0_T001,34,HT_017,Binamarga
3B_0,3B,0,3B_D0_T001,35,HT_212,Selokan Mataram Maguwo
3B_0,3B,0,3B_D0_T001,36,HT_012,Bandara Adisujtipto
3B_0,3B,0,3B_D0_T001,37,HT_056,Hyundai
3B_0,3B,0,3B_D0_T001,38,HT_064,Jayakarta
3B_0,3B,0,3B_D0_T001,39,HT_169,RS Hardjolukito
3B_0,3B,0,3B_D0_T001,40,HT_272,Wonocatur
3B_0,3B,0,3B_D0_T001,41,HT_007,BKPM
3B_0,3B,0,3B_D0_T001,42,HT_013,Banguntapan - A
3B_0,3B,0,3B_D0_T001,43,HT_013,Banguntapan - A
3B_0,3B,0,3B_D0_T001,44,HT_235,Suryotomo
3B_0,3B,0,3B_D0_T001,45,HT_151,Pegadaian
3B_0,3B,0,3B_D0_T001,46,HT_097,Lap. Karang - A
3B_0,3B,0,3B_D0_T001,47,HT_242,Tegal Gendu - A
3B_0,3B,0,3B_D0_T001,48,HT_050,Gudang SGM - A
3B_0,3B,0,3B_D0_T001,49,HT_135,Pasar Giwangan - A
3B_0,3B,0,3B_D0_T001,50,HT_246,Terminal Giwangan
4A_0,4A,0,4A_D0_T001,0,HT_246,Terminal Giwangan
4A_0,4A,0,4A_D0_T001,1,HT_135,Pasar Giwangan - A
4A_0,4A,0,4A_D0_T001,2,HT_050,Gudang SGM - A
4A_0,4A,0,4A_D0_T001,3,HT_108,Makam Gajah - A
4A_0,4A,0,4A_D0_T001,4,HT_159,Pramuka
4A_0,4A,0,4A_D0_T001,5,HT_146,Pasar Sepeda
4A_0,4A,0,4A_D0_T001,6,HT_127,Nyutran Tamansiswa
4A_0,4A,0,4A_D0_T001,7,HT_100,Lapas Wirogunan - A
4A_0,4A,0,4A_D0_T001,8,HT_145,Pasar Sentul
4A_0,4A,0,4A_D0_T001,9,HT_122,Museum Biologi
4A_0,4A,0,4A_D0_T001,10,HT_051,Hayam Wuruk - A
4A_0,4A,0,4A_D0_T001,11,HT_101,Lempuyangan
4A_0,4A,0,4A_D0_T001,12,HT_101,Lempuyangan
4A_0,4A,0,4A_D0_T001,13,HT_077,KR - A
4A_0,4A,0,4A_D0_T001,14,HT_257,UKDW
4A_0,4A,0,4A_D0_T001,15,HT_168,RS Bethesda
4A_0,4A,0,4A_D0_T001,16,HT_024,Cik Di Tiro
4A_0,4A,0,4A_D0_T001,17,HT_194,SMPN 1 - A
4A_0,4A,0,4A_D0_T001,18,HT_266,Vokasi UGM
4A_0,4A,0,4A_D0_T001,19,HT_042,FKG UGM - A
4A_0,4A,0,4A_D0_T001,20,HT_175,RS Sardjito - A
4A_0,4A,0,4A_D0_T001,21,HT_106,MM UGM
4A_0,4A,0,4A_D0_T001,22,HT_055,Hotel Vidi
4A_0,4A,0,4A_D0_T001,23,HT_052,Hokben Jakal - A
4A_0,4A,0,4A_D0_T001,24,HT_090,Kentungan
4A_0,4A,0,4A_D0_T001,25,HT_245,Terminal Condongcatur
4A_0,4A,0,4A_D0_T001,26,HT_202,SPBU Concat - A
4A_0,4A,0,4A_D0_T001,27,HT_160,Prayan - A
4A_0,4A,0,4A_D0_T001,28,HT_236,Susteran Novisiat
4A_0,4A,0,4A_D0_T001,29,HT_210,Sanata Dharma
4A_0,4A,0,4A_D0_T001,30,HT_028,Demangan
4A_0,4A,0,4A_D0_T001,31,HT_028,Demangan
4A_0,4A,0,4A_D0_T001,32,HT_026,De Britto
4A_0,4A,0,4A_D0_T001,33,HT_256,UIN Sunan Kalijaga - A
4A_0,4A,0,4A_D0_T001,34,HT_002,APMD - A
4A_0,4A,0,4A_D0_T001,35,HT_251,Timoho - A
4A_0,4A,0,4A_D0_T001,36,HT_191,SMKN 5 - A
4A_0,4A,0,4A_D0_T001,37,HT_183,SGM Kusumanegara - A
4A_0,4A,0,4A_D0_T001,38,HT_262,UTY Glagahsari - A
4A_0,4A,0,4A_D0_T001,39,HT_109,Makam Prajurit
4A_0,4A,0,4A_D0_T001,40,HT_150,Pasty - A
4A_0,4A,0,4A_D0_T001,41,HT_264,Universitas Alma Ata
4A_0,4A,0,4A_D0_T001,42,HT_050,Gudang SGM - A
4A_0,4A,0,4A_D0_T001,43,HT_135,Pasar Giwangan - A
4A_0,4A,0,4A_D0_T001,44,HT_246,Terminal Giwangan
4B_0,4B,0,4B_D0_T001,0,HT_050,Gudang SGM - A
4B_0,4B,0,4B_D0_T001,1,HT_108,Makam Gajah - A
4B_0,4B,0,4B_D0_T001,2,HT_159,Pramuka
4B_0,4B,0,4B_D0_T001,3,HT_131,Pandeyan
4B_0,4B,0,4B_D0_T001,4,HT_156,Polsek Depok Timur - A
4B_0,4B,0,4B_D0_T001,5,HT_183,SGM Kusumanegara - A
4B_0,4B,0,4B_D0_T001,6,HT_189,SMK Seni - A
4B_0,4B,0,4B_D0_T001,7,HT_002,APMD - A
4B_0,4B,0,4B_D0_T001,8,HT_256,UIN Sunan Kalijaga - A
4B_0,4B,0,4B_D0_T001,9,HT_047,Gedung Wanita
4B_0,4B,0,4B_D0_T001,10,HT_234,Superindo Urip Sumoharjo
4B_0,4B,0,4B_D0_T001,11,HT_044,Galeria Mall
4B_0,4B,0,4B_D0_T001,12,HT_091,Kopma UGM
4B_0,4B,0,4B_D0_T001,13,HT_156,Polsek Depok Timur - A
4B_0,4B,0,4B_D0_T001,14,HT_018,Biologi UGM
4B_0,4B,0,4B_D0_T001,15,HT_042,FKG UGM - A
4B_0,4B,0,4B_D0_T001,16,HT_042,FKG UGM - A
4B_0,4B,0,4B_D0_T001,17,HT_091,Kopma UGM
4B_0,4B,0,4B_D0_T001,18,HT_077,KR - A
4B_0,4B,0,4B_D0_T001,19,HT_101,Lempuyangan
4B_0,4B,0,4B_D0_T001,20,HT_051,Hayam Wuruk - A
4B_0,4B,0,4B_D0_T001,21,HT_129,Pakualaman
4B_0,4B,0,4B_D0_T001,22,HT_100,Lapas Wirogunan - A
4B_0,4B,0,4B_D0_T001,23,HT_127,Nyutran Tamansiswa
4B_0,4B,0,4B_D0_T001,24,HT_205,STIE Kerjasama
4B_0,4B,0,4B_D0_T001,25,HT_159,Pramuka
4B_0,4B,0,4B_D0_T001,26,HT_050,Gudang SGM - A
4B_0,4B,0,4B_D0_T001,27,HT_135,Pasar Giwangan - A
4B_0,4B,0,4B_D0_T001,28,HT_246,Terminal Giwangan
5A_0,5A,0,5A_D0_T001,0,HT_238,TVRI - A
5A_0,5A,0,5A_D0_T001,1,HT_088,Karangwaru - A
5A_0,5A,0,5A_D0_T001,2,HT_020,Borobudur Plaza
5A_0,5A,0,5A_D0_T001,3,HT_124,Neutron Godean - A
5A_0,5A,0,5A_D0_T001,4,HT_093,Kosudgama
5A_0,5A,0,5A_D0_T001,5,HT_261,UNY Colombo
5A_0,5A,0,5A_D0_T001,6,HT_028,Demangan
5A_0,5A,0,5A_D0_T001,7,HT_026,De Britto
5A_0,5A,0,5A_D0_T001,8,HT_003,Ambarukmo - A
5A_0,5A,0,5A_D0_T001,9,HT_062,Janti Selatan
5A_0,5A,0,5A_D0_T001,10,HT_063,Janti Utara
5A_0,5A,0,5A_D0_T001,11,HT_207,Sahid J-Walk
5A_0,5A,0,5A_D0_T001,12,HT_010,Babarsari - A
5A_0,5A,0,5A_D0_T001,13,HT_124,Neutron Godean - A
5A_0,5A,0,5A_D0_T001,14,HT_046,Gardu PLN - A
5A_0,5A,0,5A_D0_T001,15,HT_130,Pakuwon Mall - A
5A_0,5A,0,5A_D0_T001,16,HT_245,Terminal Condongcatur
5A_0,5A,0,5A_D0_T001,17,HT_113,Manggung
5A_0,5A,0,5A_D0_T001,18,HT_116,McD
5A_0,5A,0,5A_D0_T001,19,HT_042,FKG UGM - A
5A_0,5A,0,5A_D0_T001,20,HT_175,RS Sardjito - A
5A_0,5A,0,5A_D0_T001,21,HT_244,Teknik UGM - A
5A_0,5A,0,5A_D0_T001,22,HT_119,Monjali - A
5A_0,5A,0,5A_D0_T001,23,HT_247,Terminal Jombor
5B_0,5B,0,5B_D0_T001,0,HT_119,Monjali - A
5B_0,5B,0,5B_D0_T001,1,HT_244,Teknik UGM - A
5B_0,5B,0,5B_D0_T001,2,HT_042,FKG UGM - A
5B_0,5B,0,5B_D0_T001,3,HT_042,FKG UGM - A
5B_0,5B,0,5B_D0_T001,4,HT_055,Hotel Vidi
5B_0,5B,0,5B_D0_T001,5,HT_090,Kentungan
5B_0,5B,0,5B_D0_T001,6,HT_245,Terminal Condongcatur
5B_0,5B,0,5B_D0_T001,7,HT_241,Tarumartani - A
5B_0,5B,0,5B_D0_T001,8,HT_171,RS JIH
5B_0,5B,0,5B_D0_T001,9,HT_232,Stikes Guna Bangsa
5B_0,5B,0,5B_D0_T001,10,HT_206,STIE YKPN - A
5B_0,5B,0,5B_D0_T001,11,HT_010,Babarsari - A
5B_0,5B,0,5B_D0_T001,12,HT_032,Dishub DIY - A
5B_0,5B,0,5B_D0_T001,13,HT_068,Jl. Suroto
5B_0,5B,0,5B_D0_T001,14,HT_212,Selokan Mataram Maguwo
5B_0,5B,0,5B_D0_T001,15,HT_012,Bandara Adisujtipto
5B_0,5B,0,5B_D0_T001,16,HT_056,Hyundai
5B_0,5B,0,5B_D0_T001,17,HT_064,Jayakarta
5B_0,5B,0,5B_D0_T001,18,HT_062,Janti Selatan
5B_0,5B,0,5B_D0_T001,19,HT_071,Jogjatronik
5B_0,5B,0,5B_D0_T001,20,HT_047,Gedung Wanita
5B_0,5B,0,5B_D0_T001,21,HT_234,Superindo Urip Sumoharjo
5B_0,5B,0,5B_D0_T001,22,HT_168,RS Bethesda
5B_0,5B,0,5B_D0_T001,23,HT_077,KR - A
5B_0,5B,0,5B_D0_T001,24,HT_024,Cik Di Tiro
5B_0,5B,0,5B_D0_T001,25,HT_194,SMPN 1 - A
5B_0,5B,0,5B_D0_T001,26,HT_200,SMPN 6
5B_0,5B,0,5B_D0_T001,27,HT_088,Karangwaru - A
5B_0,5B,0,5B_D0_T001,28,HT_100,Lapas Wirogunan - A
5B_0,5B,0,5B_D0_T001,29,HT_070,Jogja City Mall - A
5B_0,5B,0,5B_D0_T001,30,HT_247,Terminal Jombor
6_0,6,0,6_D0_T001,0,HT_132,Park and Ride Gamping
6_0,6,0,6_D0_T001,1,HT_128,PKU Gamping
6_0,6,0,6_D0_T001,2,HT_134,Pasar Gamping - A
6_0,6,0,6_D0_T001,3,HT_158,Poltekkes BSI
6_0,6,0,6_D0_T001,4,HT_258,UMY - A
6_0,6,0,6_D0_T001,5,HT_258,UMY - A
6_0,6,0,6_D0_T001,6,HT_264,Universitas Alma Ata
6_0,6,0,6_D0_T001,7,HT_011,Badran
6_0,6,0,6_D0_T001,8,HT_098,Lap. Kasihan - A
6_0,6,0,6_D0_T001,9,HT_218,Simpang Diklat DIY - A
6_0,6,0,6_D0_T001,10,HT_047,Gedung Wanita
6_0,6,0,6_D0_T001,11,HT_104,MAN 1
6_0,6,0,6_D0_T001,12,HT_189,SMK Seni - A
6_0,6,0,6_D0_T001,13,HT_141,Pasar Legi - A
6_0,6,0,6_D0_T001,14,HT_120,Mualimin - A
6_0,6,0,6_D0_T001,15,HT_240,Tamansari
6_0,6,0,6_D0_T001,16,HT_125,Ngabean
6_0,6,0,6_D0_T001,17,HT_075,KHA Dahlan - A
6_0,6,0,6_D0_T001,18,HT_239,Taman Pintar
6_0,6,0,6_D0_T001,19,HT_235,Suryotomo
6_0,6,0,6_D0_T001,20,HT_161,Progo
6_0,6,0,6_D0_T001,21,HT_066,Jl. Mataram
6_0,6,0,6_D0_T001,22,HT_111,Malioboro 2
6_0,6,0,6_D0_T001,23,HT_110,Malioboro 1
6_0,6,0,6_D0_T001,24,HT_111,Malioboro 2
6_0,6,0,6_D0_T001,25,HT_112,Malioboro 3
6_0,6,0,6_D0_T001,26,HT_075,KHA Dahlan - A
6_0,6,0,6_D0_T001,27,HT_125,Ngabean
6_0,6,0,6_D0_T001,28,HT_120,Mualimin - A
6_0,6,0,6_D0_T001,29,HT_141,Pasar Legi - A
6_0,6,0,6_D0_T001,30,HT_189,SMK Seni - A
6_0,6,0,6_D0_T001,31,HT_104,MAN 1
6_0,6,0,6_D0_T001,32,HT_047,Gedung Wanita
6_0,6,0,6_D0_T001,33,HT_155,Polres Bantul
6_0,6,0,6_D0_T001,34,HT_098,Lap. Kasihan - A
6_0,6,0,6_D0_T001,35,HT_011,Badran
6_0,6,0,6_D0_T001,36,HT_062,Janti Selatan
6_0,6,0,6_D0_T001,37,HT_258,UMY - A
6_0,6,0,6_D0_T001,38,HT_098,Lap. Kasihan - A
6_0,6,0,6_D0_T001,39,HT_134,Pasar Gamping - A
6_0,6,0,6_D0_T001,40,HT_008,BPD Gamping
6_0,6,0,6_D0_T001,41,HT_132,Park and Ride Gamping
8_0,8,0,8_D0_T001,0,HT_077,KR - A
8_0,8,0,8_D0_T001,1,HT_268,Westlake - A
8_0,8,0,8_D0_T001,2,HT_213,Senopati
8_0,8,0,8_D0_T001,3,HT_205,STIE Kerjasama
8_0,8,0,8_D0_T001,4,HT_027,Demak Ijo - A
8_0,8,0,8_D0_T001,5,HT_083,Kantor Kap. Godean - A
8_0,8,0,8_D0_T001,6,HT_118,Mirota Godean - A
8_0,8,0,8_D0_T001,7,HT_114,Mangkubumi 1
8_0,8,0,8_D0_T001,8,HT_115,Mangkubumi 2
8_0,8,0,8_D0_T001,9,HT_110,Malioboro 1
8_0,8,0,8_D0_T001,10,HT_111,Malioboro 2
8_0,8,0,8_D0_T001,11,HT_112,Malioboro 3
8_0,8,0,8_D0_T001,12,HT_075,KHA Dahlan - A
8_0,8,0,8_D0_T001,13,HT_035,Dukuh - A
8_0,8,0,8_D0_T001,14,HT_150,Pasty - A
8_0,8,0,8_D0_T001,15,HT_076,KKP Yogyakarta
8_0,8,0,8_D0_T001,16,HT_137,Pasar Kalasan -  B
8_0,8,0,8_D0_T001,17,HT_072,Jogokariyan - A
8_0,8,0,8_D0_T001,18,HT_074,Jokteng Wetan
8_0,8,0,8_D0_T001,19,HT_134,Pasar Gamping - A
8_0,8,0,8_D0_T001,20,HT_188,SMAN 7
8_0,8,0,8_D0_T001,21,HT_240,Tamansari
8_0,8,0,8_D0_T001,22,HT_125,Ngabean
8_0,8,0,8_D0_T001,23,HT_075,KHA Dahlan - A
8_0,8,0,8_D0_T001,24,HT_016,Bhayangkara
8_0,8,0,8_D0_T001,25,HT_143,Pasar Pathuk
8_0,8,0,8_D0_T001,26,HT_271,Wojo (Randubelang) - A
8_0,8,0,8_D0_T001,27,HT_069,Jlagran
8_0,8,0,8_D0_T001,28,HT_118,Mirota Godean - A
8_0,8,0,8_D0_T001,29,HT_029,Dentes Godean
8_0,8,0,8_D0_T001,30,HT_027,Demak Ijo - A
8_0,8,0,8_D0_T001,31,HT_263,Universitas Aisyiyah
8_0,8,0,8_D0_T001,32,HT_268,Westlake - A
8_0,8,0,8_D0_T001,33,HT_077,KR - A
8_0,8,0,8_D0_T001,34,HT_247,Terminal Jombor
9_0,9,0,9_D0_T001,0,HT_229,Simpang Wojo
9_0,9,0,9_D0_T001,1,HT_076,KKP Yogyakarta
9_0,9,0,9_D0_T001,2,HT_150,Pasty - A
9_0,9,0,9_D0_T001,3,HT_035,Dukuh - A
9_0,9,0,9_D0_T001,4,HT_049,Gereja Pugeran - A
9_0,9,0,9_D0_T001,5,HT_240,Tamansari
9_0,9,0,9_D0_T001,6,HT_147,Pasar Serangan - A
9_0,9,0,9_D0_T001,7,HT_077,KR - A
9_0,9,0,9_D0_T001,8,HT_194,SMPN 1 - A
9_0,9,0,9_D0_T001,9,HT_209,Samsat
9_0,9,0,9_D0_T001,10,HT_194,SMPN 1 - A
9_0,9,0,9_D0_T001,11,HT_054,Hotel Utara - A
9_0,9,0,9_D0_T001,12,HT_088,Karangwaru - A
9_0,9,0,9_D0_T001,13,HT_100,Lapas Wirogunan - A
9_0,9,0,9_D0_T001,14,HT_070,Jogja City Mall - A
9_0,9,0,9_D0_T001,15,HT_247,Terminal Jombor
9_0,9,0,9_D0_T001,16,HT_070,Jogja City Mall - A
9_0,9,0,9_D0_T001,17,HT_238,TVRI - A
9_0,9,0,9_D0_T001,18,HT_088,Karangwaru - A
9_0,9,0,9_D0_T001,19,HT_209,Samsat
9_0,9,0,9_D0_T001,20,HT_102,Letjen Suprapto
9_0,9,0,9_D0_T001,21,HT_125,Ngabean
9_0,9,0,9_D0_T001,22,HT_073,Jokteng Kulon
9_0,9,0,9_D0_T001,23,HT_154,Plengkung Gading - A
9_0,9,0,9_D0_T001,24,HT_072,Jogokariyan - A
9_0,9,0,9_D0_T001,25,HT_246,Terminal Giwangan
L-1_0,L-1,0,L-1_D0_T001,0,HT_247,Terminal Jombor
L-1_0,L-1,0,L-1_D0_T001,1,HT_057,Indogrosir
L-1_0,L-1,0,L-1_D0_T001,2,HT_070,Jogja City Mall - A
L-1_0,L-1,0,L-1_D0_T001,3,HT_005,Atakrib Jl. Magelang
L-1_0,L-1,0,L-1_D0_T001,4,HT_238,TVRI - A
L-1_0,L-1,0,L-1_D0_T001,5,HT_088,Karangwaru - A
L-1_0,L-1,0,L-1_D0_T001,6,HT_054,Hotel Utara - A
L-1_0,L-1,0,L-1_D0_T001,7,HT_140,Pasar Kranggan Selatan
L-1_0,L-1,0,L-1_D0_T001,8,HT_114,Mangkubumi 1
L-1_0,L-1,0,L-1_D0_T001,9,HT_115,Mangkubumi 2
L-1_0,L-1,0,L-1_D0_T001,10,HT_110,Malioboro 1
L-1_0,L-1,0,L-1_D0_T001,11,HT_111,Malioboro 2
L-1_0,L-1,0,L-1_D0_T001,12,HT_112,Malioboro 3
L-1_0,L-1,0,L-1_D0_T001,13,HT_016,Bhayangkara
L-1_0,L-1,0,L-1_D0_T001,14,HT_143,Pasar Pathuk
L-1_0,L-1,0,L-1_D0_T001,15,HT_230,Sosrowijayan
L-1_0,L-1,0,L-1_D0_T001,16,HT_231,Stasiun Yogyakarta
L-1_0,L-1,0,L-1_D0_T001,17,HT_069,Jlagran
L-1_0,L-1,0,L-1_D0_T001,18,HT_011,Badran
L-1_0,L-1,0,L-1_D0_T001,19,HT_196,SMPN 14
L-1_0,L-1,0,L-1_D0_T001,20,HT_054,Hotel Utara - A
L-1_0,L-1,0,L-1_D0_T001,21,HT_095,Kricak
L-1_0,L-1,0,L-1_D0_T001,22,HT_088,Karangwaru - A
L-1_0,L-1,0,L-1_D0_T001,23,HT_238,TVRI - A
L-1_0,L-1,0,L-1_D0_T001,24,HT_025,Daytrans Jl. Magelang
L-1_0,L-1,0,L-1_D0_T001,25,HT_070,Jogja City Mall - A
L-1_0,L-1,0,L-1_D0_T001,26,HT_107,MMTC Yogyakarta
