trip_id,route_id,direction_id,stop_id,next_stop_id,segment_id,stop_sequence,tod_min,dep_tod_min_mod,travel_time_min,dist_m
1A_D0_T025,1A,0,HT_077,HT_138,HT_077->HT_138,2,546.0,546.0,4.0,2512.9978082514785
1A_D0_T025,1A,0,HT_138,HT_016,HT_138->HT_016,3,550.0,550.0,1.0,12305.646741729459
1A_D0_T025,1A,0,HT_016,HT_079,HT_016->HT_079,4,551.0,551.0,3.0,4830.517405877396
1A_D0_T025,1A,0,HT_079,HT_250,HT_079->HT_250,5,554.0,554.0,2.0,18253.006923692148
1A_D0_T025,1A,0,HT_250,HT_037,HT_250->HT_037,6,556.0,556.0,2.0,798.8663090148021
1A_D0_T025,1A,0,HT_037,HT_137,HT_037->HT_137,7,558.0,558.0,4.0,2098.8949713459847
1A_D0_T025,1A,0,HT_137,HT_077,HT_137->HT_077,8,562.0,562.0,4.0,2421.8212042134387
1A_D0_T025,1A,0,HT_077,HT_056,HT_077->HT_056,9,566.0,566.0,9.0,2449.2625960787004
1A_D0_T025,1A,0,HT_056,HT_064,HT_056->HT_064,10,575.0,575.0,2.0,984.8955441262808
1A_D0_T025,1A,0,HT_064,HT_062,HT_064->HT_062,11,577.0,577.0,3.0,1018.1272475348213
1A_D0_T025,1A,0,HT_062,HT_071,HT_062->HT_071,12,580.0,580.0,4.0,5074.472605321085
1A_D0_T025,1A,0,HT_071,HT_047,HT_071->HT_047,13,584.0,584.0,2.0,3634.361205733625
1A_D0_T025,1A,0,HT_047,HT_234,HT_047->HT_234,14,586.0,586.0,2.0,1143.286765970969
1A_D0_T025,1A,0,HT_234,HT_234,HT_234->HT_234,15,588.0,588.0,1.0,0.0
1A_D0_T025,1A,0,HT_234,HT_168,HT_234->HT_168,16,589.0,589.0,2.0,475.538501783084
1A_D0_T025,1A,0,HT_168,HT_065,HT_168->HT_065,17,591.0,591.0,3.0,932.8304067490375
1A_D0_T025,1A,0,HT_065,HT_114,HT_065->HT_114,18,594.0,594.0,2.0,355.7917483655883
1A_D0_T025,1A,0,HT_114,HT_115,HT_114->HT_115,19,596.0,596.0,1.0,326.14955245357993
1A_D0_T025,1A,0,HT_115,HT_110,HT_115->HT_110,20,597.0,597.0,4.0,355.4914927126207
1A_D0_T025,1A,0,HT_110,HT_111,HT_110->HT_111,21,601.0,601.0,2.0,489.4173089442673
1A_D0_T025,1A,0,HT_111,HT_112,HT_111->HT_112,22,603.0,603.0,2.0,524.6009096261446
1A_D0_T025,1A,0,HT_112,HT_213,HT_112->HT_213,23,605.0,605.0,2.0,286.70477084473055
1A_D0_T025,1A,0,HT_213,HT_129,HT_213->HT_129,24,607.0,607.0,4.0,961.997662398113
1A_D0_T025,1A,0,HT_129,HT_047,HT_129->HT_047,25,611.0,611.0,5.0,2774.4571571913757
1A_D0_T025,1A,0,HT_047,HT_183,HT_047->HT_183,26,616.0,616.0,4.0,2101.5480945776876
1A_D0_T025,1A,0,HT_183,HT_183,HT_183->HT_183,27,620.0,620.0,3.0,0.0
1A_D0_T025,1A,0,HT_183,HT_061,HT_183->HT_061,28,623.0,623.0,2.0,1156.9926611079982
1A_D0_T025,1A,0,HT_061,HT_019,HT_061->HT_019,29,625.0,625.0,2.0,784.1080762718626
1A_D0_T025,1A,0,HT_019,HT_063,HT_019->HT_063,30,627.0,627.0,3.0,1572.2192894124616
1A_D0_T025,1A,0,HT_063,HT_077,HT_063->HT_077,31,630.0,630.0,2.0,4281.373450472695
1A_D0_T026,1A,0,HT_077,HT_138,HT_077->HT_138,2,556.0,556.0,4.0,2512.9978082514785
1A_D0_T026,1A,0,HT_138,HT_016,HT_138->HT_016,3,560.0,560.0,1.0,12305.646741729459
1A_D0_T026,1A,0,HT_016,HT_079,HT_016->HT_079,4,561.0,561.0,3.0,4830.517405877396
1A_D0_T026,1A,0,HT_079,HT_250,HT_079->HT_250,5,564.0,564.0,2.0,18253.006923692148
1A_D0_T026,1A,0,HT_250,HT_037,HT_250->HT_037,6,566.0,566.0,2.0,798.8663090148021
1A_D0_T026,1A,0,HT_037,HT_137,HT_037->HT_137,7,568.0,568.0,4.0,2098.8949713459847
1A_D0_T026,1A,0,HT_137,HT_077,HT_137->HT_077,8,572.0,572.0,4.0,2421.8212042134387
1A_D0_T026,1A,0,HT_077,HT_056,HT_077->HT_056,9,576.0,576.0,9.0,2449.2625960787004
1A_D0_T026,1A,0,HT_056,HT_064,HT_056->HT_064,10,585.0,585.0,2.0,984.8955441262808
1A_D0_T026,1A,0,HT_064,HT_062,HT_064->HT_062,11,587.0,587.0,3.0,1018.1272475348213
1A_D0_T026,1A,0,HT_062,HT_071,HT_062->HT_071,12,590.0,590.0,4.0,5074.472605321085
1A_D0_T026,1A,0,HT_071,HT_047,HT_071->HT_047,13,594.0,594.0,2.0,3634.361205733625
1A_D0_T026,1A,0,HT_047,HT_234,HT_047->HT_234,14,596.0,596.0,2.0,1143.286765970969
1A_D0_T026,1A,0,HT_234,HT_234,HT_234->HT_234,15,598.0,598.0,1.0,0.0
1A_D0_T026,1A,0,HT_234,HT_168,HT_234->HT_168,16,599.0,599.0,2.0,475.538501783084
1A_D0_T026,1A,0,HT_168,HT_065,HT_168->HT_065,17,601.0,601.0,3.0,932.8304067490375
1A_D0_T026,1A,0,HT_065,HT_114,HT_065->HT_114,18,604.0,604.0,2.0,355.7917483655883
1A_D0_T026,1A,0,HT_114,HT_115,HT_114->HT_115,19,606.0,606.0,1.0,326.14955245357993
1A_D0_T026,1A,0,HT_115,HT_110,HT_115->HT_110,20,607.0,607.0,4.0,355.4914927126207
1A_D0_T026,1A,0,HT_110,HT_111,HT_110->HT_111,21,611.0,611.0,2.0,489.4173089442673
1A_D0_T026,1A,0,HT_111,HT_112,HT_111->HT_112,22,613.0,613.0,2.0,524.6009096261446
1A_D0_T026,1A,0,HT_112,HT_213,HT_112->HT_213,23,615.0,615.0,2.0,286.70477084473055
1A_D0_T026,1A,0,HT_213,HT_129,HT_213->HT_129,24,617.0,617.0,4.0,961.997662398113
1A_D0_T026,1A,0,HT_129,HT_047,HT_129->HT_047,25,621.0,621.0,5.0,2774.4571571913757
1A_D0_T026,1A,0,HT_047,HT_183,HT_047->HT_183,26,626.0,626.0,4.0,2101.5480945776876
1A_D0_T026,1A,0,HT_183,HT_183,HT_183->HT_183,27,630.0,630.0,3.0,0.0
1A_D0_T026,1A,0,HT_183,HT_061,HT_183->HT_061,28,633.0,633.0,2.0,1156.9926611079982
1A_D0_T026,1A,0,HT_061,HT_019,HT_061->HT_019,29,635.0,635.0,2.0,784.1080762718626
1A_D0_T026,1A,0,HT_019,HT_063,HT_019->HT_063,30,637.0,637.0,3.0,1572.2192894124616
1A_D0_T026,1A,0,HT_063,HT_077,HT_063->HT_077,31,640.0,640.0,2.0,4281.373450472695
1A_D0_T027,1A,0,HT_077,HT_138,HT_077->HT_138,2,566.0,566.0,4.0,2512.9978082514785
1A_D0_T027,1A,0,HT_138,HT_016,HT_138->HT_016,3,570.0,570.0,1.0,12305.646741729459
1A_D0_T027,1A,0,HT_016,HT_079,HT_016->HT_079,4,571.0,571.0,3.0,4830.517405877396
1A_D0_T027,1A,0,HT_079,HT_250,HT_079->HT_250,5,574.0,574.0,2.0,18253.006923692148
1A_D0_T027,1A,0,HT_250,HT_037,HT_250->HT_037,6,576.0,576.0,2.0,798.8663090148021
1A_D0_T027,1A,0,HT_037,HT_137,HT_037->HT_137,7,578.0,578.0,4.0,2098.8949713459847
1A_D0_T027,1A,0,HT_137,HT_077,HT_137->HT_077,8,582.0,582.0,4.0,2421.8212042134387
1A_D0_T027,1A,0,HT_077,HT_056,HT_077->HT_056,9,586.0,586.0,9.0,2449.2625960787004
1A_D0_T027,1A,0,HT_056,HT_064,HT_056->HT_064,10,595.0,595.0,2.0,984.8955441262808
1A_D0_T027,1A,0,HT_064,HT_062,HT_064->HT_062,11,597.0,597.0,3.0,1018.1272475348213
1A_D0_T027,1A,0,HT_062,HT_071,HT_062->HT_071,12,600.0,600.0,4.0,5074.472605321085
1A_D0_T027,1A,0,HT_071,HT_047,HT_071->HT_047,13,604.0,604.0,2.0,3634.361205733625
1A_D0_T027,1A,0,HT_047,HT_234,HT_047->HT_234,14,606.0,606.0,2.0,1143.286765970969
1A_D0_T027,1A,0,HT_234,HT_234,HT_234->HT_234,15,608.0,608.0,1.0,0.0
1A_D0_T027,1A,0,HT_234,HT_168,HT_234->HT_168,16,609.0,609.0,2.0,475.538501783084
1A_D0_T027,1A,0,HT_168,HT_065,HT_168->HT_065,17,611.0,611.0,3.0,932.8304067490375
1A_D0_T027,1A,0,HT_065,HT_114,HT_065->HT_114,18,614.0,614.0,2.0,355.7917483655883
1A_D0_T027,1A,0,HT_114,HT_115,HT_114->HT_115,19,616.0,616.0,1.0,326.14955245357993
1A_D0_T027,1A,0,HT_115,HT_110,HT_115->HT_110,20,617.0,617.0,4.0,355.4914927126207
1A_D0_T027,1A,0,HT_110,HT_111,HT_110->HT_111,21,621.0,621.0,2.0,489.4173089442673
1A_D0_T027,1A,0,HT_111,HT_112,HT_111->HT_112,22,623.0,623.0,2.0,524.6009096261446
1A_D0_T027,1A,0,HT_112,HT_213,HT_112->HT_213,23,625.0,625.0,2.0,286.70477084473055
1A_D0_T027,1A,0,HT_213,HT_129,HT_213->HT_129,24,627.0,627.0,4.0,961.997662398113
1A_D0_T027,1A,0,HT_129,HT_047,HT_129->HT_047,25,631.0,631.0,5.0,2774.4571571913757
1A_D0_T027,1A,0,HT_047,HT_183,HT_047->HT_183,26,636.0,636.0,4.0,2101.5480945776876
1A_D0_T027,1A,0,HT_183,HT_183,HT_183->HT_183,27,640.0,640.0,3.0,0.0
1A_D0_T027,1A,0,HT_183,HT_061,HT_183->HT_061,28,643.0,643.0,2.0,1156.9926611079982
1A_D0_T027,1A,0,HT_061,HT_019,HT_061->HT_019,29,645.0,645.0,2.0,784.1080762718626
1A_D0_T027,1A,0,HT_019,HT_063,HT_019->HT_063,30,647.0,647.0,3.0,1572.2192894124616
1A_D0_T027,1A,0,HT_063,HT_077,HT_063->HT_077,31,650.0,650.0,2.0,4281.373450472695
1A_D0_T028,1A,0,HT_077,HT_138,HT_077->HT_138,2,576.0,576.0,4.0,2512.9978082514785
1A_D0_T028,1A,0,HT_138,HT_016,HT_138->HT_016,3,580.0,580.0,1.0,12305.646741729459
1A_D0_T028,1A,0,HT_016,HT_079,HT_016->HT_079,4,581.0,581.0,3.0,4830.517405877396
1A_D0_T028,1A,0,HT_079,HT_250,HT_079->HT_250,5,584.0,584.0,2.0,18253.006923692148
1A_D0_T028,1A,0,HT_250,HT_037,HT_250->HT_037,6,586.0,586.0,2.0,798.8663090148021
1A_D0_T028,1A,0,HT_037,HT_137,HT_037->HT_137,7,588.0,588.0,4.0,2098.8949713459847
1A_D0_T028,1A,0,HT_137,HT_077,HT_137->HT_077,8,592.0,592.0,4.0,2421.8212042134387
1A_D0_T028,1A,0,HT_077,HT_056,HT_077->HT_056,9,596.0,596.0,9.0,2449.2625960787004
1A_D0_T028,1A,0,HT_056,HT_064,HT_056->HT_064,10,605.0,605.0,2.0,984.8955441262808
1A_D0_T028,1A,0,HT_064,HT_062,HT_064->HT_062,11,607.0,607.0,3.0,1018.1272475348213
1A_D0_T028,1A,0,HT_062,HT_071,HT_062->HT_071,12,610.0,610.0,4.0,5074.472605321085
1A_D0_T028,1A,0,HT_071,HT_047,HT_071->HT_047,13,614.0,614.0,2.0,3634.361205733625
1A_D0_T028,1A,0,HT_047,HT_234,HT_047->HT_234,14,616.0,616.0,2.0,1143.286765970969
1A_D0_T028,1A,0,HT_234,HT_234,HT_234->HT_234,15,618.0,618.0,1.0,0.0
1A_D0_T028,1A,0,HT_234,HT_168,HT_234->HT_168,16,619.0,619.0,2.0,475.538501783084
1A_D0_T028,1A,0,HT_168,HT_065,HT_168->HT_065,17,621.0,621.0,3.0,932.8304067490375
1A_D0_T028,1A,0,HT_065,HT_114,HT_065->HT_114,18,624.0,624.0,2.0,355.7917483655883
1A_D0_T028,1A,0,HT_114,HT_115,HT_114->HT_115,19,626.0,626.0,1.0,326.14955245357993
1A_D0_T028,1A,0,HT_115,HT_110,HT_115->HT_110,20,627.0,627.0,4.0,355.4914927126207
1A_D0_T028,1A,0,HT_110,HT_111,HT_110->HT_111,21,631.0,631.0,2.0,489.4173089442673
1A_D0_T028,1A,0,HT_111,HT_112,HT_111->HT_112,22,633.0,633.0,2.0,524.6009096261446
1A_D0_T028,1A,0,HT_112,HT_213,HT_112->HT_213,23,635.0,635.0,2.0,286.70477084473055
1A_D0_T028,1A,0,HT_213,HT_129,HT_213->HT_129,24,637.0,637.0,4.0,961.997662398113
1A_D0_T028,1A,0,HT_129,HT_047,HT_129->HT_047,25,641.0,641.0,5.0,2774.4571571913757
1A_D0_T028,1A,0,HT_047,HT_183,HT_047->HT_183,26,646.0,646.0,4.0,2101.5480945776876
1A_D0_T028,1A,0,HT_183,HT_183,HT_183->HT_183,27,650.0,650.0,3.0,0.0
1A_D0_T028,1A,0,HT_183,HT_061,HT_183->HT_061,28,653.0,653.0,2.0,1156.9926611079982
1A_D0_T028,1A,0,HT_061,HT_019,HT_061->HT_019,29,655.0,655.0,2.0,784.1080762718626
1A_D0_T028,1A,0,HT_019,HT_063,HT_019->HT_063,30,657.0,657.0,3.0,1572.2192894124616
1A_D0_T028,1A,0,HT_063,HT_077,HT_063->HT_077,31,660.0,660.0,2.0,4281.373450472695
1A_D0_T029,1A,0,HT_077,HT_138,HT_077->HT_138,2,586.0,586.0,4.0,2512.9978082514785
1A_D0_T029,1A,0,HT_138,HT_016,HT_138->HT_016,3,590.0,590.0,1.0,12305.646741729459
1A_D0_T029,1A,0,HT_016,HT_079,HT_016->HT_079,4,591.0,591.0,3.0,4830.517405877396
1A_D0_T029,1A,0,HT_079,HT_250,HT_079->HT_250,5,594.0,594.0,2.0,18253.006923692148
1A_D0_T029,1A,0,HT_250,HT_037,HT_250->HT_037,6,596.0,596.0,2.0,798.8663090148021
1A_D0_T029,1A,0,HT_037,HT_137,HT_037->HT_137,7,598.0,598.0,4.0,2098.8949713459847
1A_D0_T029,1A,0,HT_137,HT_077,HT_137->HT_077,8,602.0,602.0,4.0,2421.8212042134387
1A_D0_T029,1A,0,HT_077,HT_056,HT_077->HT_056,9,606.0,606.0,9.0,2449.2625960787004
1A_D0_T029,1A,0,HT_056,HT_064,HT_056->HT_064,10,615.0,615.0,2.0,984.8955441262808
1A_D0_T029,1A,0,HT_064,HT_062,HT_064->HT_062,11,617.0,617.0,3.0,1018.1272475348213
1A_D0_T029,1A,0,HT_062,HT_071,HT_062->HT_071,12,620.0,620.0,4.0,5074.472605321085
1A_D0_T029,1A,0,HT_071,HT_047,HT_071->HT_047,13,624.0,624.0,2.0,3634.361205733625
1A_D0_T029,1A,0,HT_047,HT_234,HT_047->HT_234,14,626.0,626.0,2.0,1143.286765970969
1A_D0_T029,1A,0,HT_234,HT_234,HT_234->HT_234,15,628.0,628.0,1.0,0.0
1A_D0_T029,1A,0,HT_234,HT_168,HT_234->HT_168,16,629.0,629.0,2.0,475.538501783084
1A_D0_T029,1A,0,HT_168,HT_065,HT_168->HT_065,17,631.0,631.0,3.0,932.8304067490375
1A_D0_T029,1A,0,HT_065,HT_114,HT_065->HT_114,18,634.0,634.0,2.0,355.7917483655883
1A_D0_T029,1A,0,HT_114,HT_115,HT_114->HT_115,19,636.0,636.0,1.0,326.14955245357993
1A_D0_T029,1A,0,HT_115,HT_110,HT_115->HT_110,20,637.0,637.0,4.0,355.4914927126207
1A_D0_T029,1A,0,HT_110,HT_111,HT_110->HT_111,21,641.0,641.0,2.0,489.4173089442673
1A_D0_T029,1A,0,HT_111,HT_112,HT_111->HT_112,22,643.0,643.0,2.0,524.6009096261446
1A_D0_T029,1A,0,HT_112,HT_213,HT_112->HT_213,23,645.0,645.0,2.0,286.70477084473055
1A_D0_T029,1A,0,HT_213,HT_129,HT_213->HT_129,24,647.0,647.0,4.0,961.997662398113
1A_D0_T029,1A,0,HT_129,HT_047,HT_129->HT_047,25,651.0,651.0,5.0,2774.4571571913757
1A_D0_T029,1A,0,HT_047,HT_183,HT_047->HT_183,26,656.0,656.0,4.0,2101.5480945776876
1A_D0_T029,1A,0,HT_183,HT_183,HT_183->HT_183,27,660.0,660.0,3.0,0.0
1A_D0_T029,1A,0,HT_183,HT_061,HT_183->HT_061,28,663.0,663.0,2.0,1156.9926611079982
1A_D0_T029,1A,0,HT_061,HT_019,HT_061->HT_019,29,665.0,665.0,2.0,784.1080762718626
1A_D0_T029,1A,0,HT_019,HT_063,HT_019->HT_063,30,667.0,667.0,3.0,1572.2192894124616
1A_D0_T029,1A,0,HT_063,HT_077,HT_063->HT_077,31,670.0,670.0,2.0,4281.373450472695
1A_D0_T030,1A,0,HT_077,HT_138,HT_077->HT_138,2,596.0,596.0,4.0,2512.9978082514785
1A_D0_T030,1A,0,HT_138,HT_016,HT_138->HT_016,3,600.0,600.0,1.0,12305.646741729459
1A_D0_T030,1A,0,HT_016,HT_079,HT_016->HT_079,4,601.0,601.0,3.0,4830.517405877396
1A_D0_T030,1A,0,HT_079,HT_250,HT_079->HT_250,5,604.0,604.0,2.0,18253.006923692148
1A_D0_T030,1A,0,HT_250,HT_037,HT_250->HT_037,6,606.0,606.0,2.0,798.8663090148021
1A_D0_T030,1A,0,HT_037,HT_137,HT_037->HT_137,7,608.0,608.0,4.0,2098.8949713459847
1A_D0_T030,1A,0,HT_137,HT_077,HT_137->HT_077,8,612.0,612.0,4.0,2421.8212042134387
1A_D0_T030,1A,0,HT_077,HT_056,HT_077->HT_056,9,616.0,616.0,9.0,2449.2625960787004
1A_D0_T030,1A,0,HT_056,HT_064,HT_056->HT_064,10,625.0,625.0,2.0,984.8955441262808
1A_D0_T030,1A,0,HT_064,HT_062,HT_064->HT_062,11,627.0,627.0,3.0,1018.1272475348213
1A_D0_T030,1A,0,HT_062,HT_071,HT_062->HT_071,12,630.0,630.0,4.0,5074.472605321085
1A_D0_T030,1A,0,HT_071,HT_047,HT_071->HT_047,13,634.0,634.0,2.0,3634.361205733625
1A_D0_T030,1A,0,HT_047,HT_234,HT_047->HT_234,14,636.0,636.0,2.0,1143.286765970969
1A_D0_T030,1A,0,HT_234,HT_234,HT_234->HT_234,15,638.0,638.0,1.0,0.0
1A_D0_T030,1A,0,HT_234,HT_168,HT_234->HT_168,16,639.0,639.0,2.0,475.538501783084
1A_D0_T030,1A,0,HT_168,HT_065,HT_168->HT_065,17,641.0,641.0,3.0,932.8304067490375
1A_D0_T030,1A,0,HT_065,HT_114,HT_065->HT_114,18,644.0,644.0,2.0,355.7917483655883
1A_D0_T030,1A,0,HT_114,HT_115,HT_114->HT_115,19,646.0,646.0,1.0,326.14955245357993
1A_D0_T030,1A,0,HT_115,HT_110,HT_115->HT_110,20,647.0,647.0,4.0,355.4914927126207
1A_D0_T030,1A,0,HT_110,HT_111,HT_110->HT_111,21,651.0,651.0,2.0,489.4173089442673
1A_D0_T030,1A,0,HT_111,HT_112,HT_111->HT_112,22,653.0,653.0,2.0,524.6009096261446
1A_D0_T030,1A,0,HT_112,HT_213,HT_112->HT_213,23,655.0,655.0,2.0,286.70477084473055
1A_D0_T030,1A,0,HT_213,HT_129,HT_213->HT_129,24,657.0,657.0,4.0,961.997662398113
1A_D0_T030,1A,0,HT_129,HT_047,HT_129->HT_047,25,661.0,661.0,5.0,2774.4571571913757
1A_D0_T030,1A,0,HT_047,HT_183,HT_047->HT_183,26,666.0,666.0,4.0,2101.5480945776876
1A_D0_T030,1A,0,HT_183,HT_183,HT_183->HT_183,27,670.0,670.0,3.0,0.0
1A_D0_T030,1A,0,HT_183,HT_061,HT_183->HT_061,28,673.0,673.0,2.0,1156.9926611079982
1A_D0_T030,1A,0,HT_061,HT_019,HT_061->HT_019,29,675.0,675.0,2.0,784.1080762718626
1A_D0_T030,1A,0,HT_019,HT_063,HT_019->HT_063,30,677.0,677.0,3.0,1572.2192894124616
1A_D0_T030,1A,0,HT_063,HT_077,HT_063->HT_077,31,680.0,680.0,2.0,4281.373450472695
1A_D0_T031,1A,0,HT_077,HT_138,HT_077->HT_138,2,606.0,606.0,4.0,2512.9978082514785
1A_D0_T031,1A,0,HT_138,HT_016,HT_138->HT_016,3,610.0,610.0,1.0,12305.646741729459
1A_D0_T031,1A,0,HT_016,HT_079,HT_016->HT_079,4,611.0,611.0,3.0,4830.517405877396
1A_D0_T031,1A,0,HT_079,HT_250,HT_079->HT_250,5,614.0,614.0,2.0,18253.006923692148
1A_D0_T031,1A,0,HT_250,HT_037,HT_250->HT_037,6,616.0,616.0,2.0,798.8663090148021
1A_D0_T031,1A,0,HT_037,HT_137,HT_037->HT_137,7,618.0,618.0,4.0,2098.8949713459847
1A_D0_T031,1A,0,HT_137,HT_077,HT_137->HT_077,8,622.0,622.0,4.0,2421.8212042134387
1A_D0_T031,1A,0,HT_077,HT_056,HT_077->HT_056,9,626.0,626.0,9.0,2449.2625960787004
1A_D0_T031,1A,0,HT_056,HT_064,HT_056->HT_064,10,635.0,635.0,2.0,984.8955441262808
1A_D0_T031,1A,0,HT_064,HT_062,HT_064->HT_062,11,637.0,637.0,3.0,1018.1272475348213
1A_D0_T031,1A,0,HT_062,HT_071,HT_062->HT_071,12,640.0,640.0,4.0,5074.472605321085
1A_D0_T031,1A,0,HT_071,HT_047,HT_071->HT_047,13,644.0,644.0,2.0,3634.361205733625
1A_D0_T031,1A,0,HT_047,HT_234,HT_047->HT_234,14,646.0,646.0,2.0,1143.286765970969
1A_D0_T031,1A,0,HT_234,HT_234,HT_234->HT_234,15,648.0,648.0,1.0,0.0
1A_D0_T031,1A,0,HT_234,HT_168,HT_234->HT_168,16,649.0,649.0,2.0,475.538501783084
1A_D0_T031,1A,0,HT_168,HT_065,HT_168->HT_065,17,651.0,651.0,3.0,932.8304067490375
1A_D0_T031,1A,0,HT_065,HT_114,HT_065->HT_114,18,654.0,654.0,2.0,355.7917483655883
1A_D0_T031,1A,0,HT_114,HT_115,HT_114->HT_115,19,656.0,656.0,1.0,326.14955245357993
1A_D0_T031,1A,0,HT_115,HT_110,HT_115->HT_110,20,657.0,657.0,4.0,355.4914927126207
1A_D0_T031,1A,0,HT_110,HT_111,HT_110->HT_111,21,661.0,661.0,2.0,489.4173089442673
1A_D0_T031,1A,0,HT_111,HT_112,HT_111->HT_112,22,663.0,663.0,2.0,524.6009096261446
1A_D0_T031,1A,0,HT_112,HT_213,HT_112->HT_213,23,665.0,665.0,2.0,286.70477084473055
1A_D0_T031,1A,0,HT_213,HT_129,HT_213->HT_129,24,667.0,667.0,4.0,961.997662398113
1A_D0_T031,1A,0,HT_129,HT_047,HT_129->HT_047,25,671.0,671.0,5.0,2774.4571571913757
1A_D0_T031,1A,0,HT_047,HT_183,HT_047->HT_183,26,676.0,676.0,4.0,2101.5480945776876
1A_D0_T031,1A,0,HT_183,HT_183,HT_183->HT_183,27,680.0,680.0,3.0,0.0
1A_D0_T031,1A,0,HT_183,HT_061,HT_183->HT_061,28,683.0,683.0,2.0,1156.9926611079982
1A_D0_T031,1A,0,HT_061,HT_019,HT_061->HT_019,29,685.0,685.0,2.0,784.1080762718626
1A_D0_T031,1A,0,HT_019,HT_063,HT_019->HT_063,30,687.0,687.0,3.0,1572.2192894124616
1A_D0_T031,1A,0,HT_063,HT_077,HT_063->HT_077,31,690.0,690.0,2.0,4281.373450472695
1A_D0_T032,1A,0,HT_077,HT_138,HT_077->HT_138,2,616.0,616.0,4.0,2512.9978082514785
1A_D0_T032,1A,0,HT_138,HT_016,HT_138->HT_016,3,620.0,620.0,1.0,12305.646741729459
1A_D0_T032,1A,0,HT_016,HT_079,HT_016->HT_079,4,621.0,621.0,3.0,4830.517405877396
1A_D0_T032,1A,0,HT_079,HT_250,HT_079->HT_250,5,624.0,624.0,2.0,18253.006923692148
1A_D0_T032,1A,0,HT_250,HT_037,HT_250->HT_037,6,626.0,626.0,2.0,798.8663090148021
1A_D0_T032,1A,0,HT_037,HT_137,HT_037->HT_137,7,628.0,628.0,4.0,2098.8949713459847
1A_D0_T032,1A,0,HT_137,HT_077,HT_137->HT_077,8,632.0,632.0,4.0,2421.8212042134387
1A_D0_T032,1A,0,HT_077,HT_056,HT_077->HT_056,9,636.0,636.0,9.0,2449.2625960787004
1A_D0_T032,1A,0,HT_056,HT_064,HT_056->HT_064,10,645.0,645.0,2.0,984.8955441262808
1A_D0_T032,1A,0,HT_064,HT_062,HT_064->HT_062,11,647.0,647.0,3.0,1018.1272475348213
1A_D0_T032,1A,0,HT_062,HT_071,HT_062->HT_071,12,650.0,650.0,4.0,5074.472605321085
1A_D0_T032,1A,0,HT_071,HT_047,HT_071->HT_047,13,654.0,654.0,2.0,3634.361205733625
1A_D0_T032,1A,0,HT_047,HT_234,HT_047->HT_234,14,656.0,656.0,2.0,1143.286765970969
1A_D0_T032,1A,0,HT_234,HT_234,HT_234->HT_234,15,658.0,658.0,1.0,0.0
1A_D0_T032,1A,0,HT_234,HT_168,HT_234->HT_168,16,659.0,659.0,2.0,475.538501783084
1A_D0_T032,1A,0,HT_168,HT_065,HT_168->HT_065,17,661.0,661.0,3.0,932.8304067490375
1A_D0_T032,1A,0,HT_065,HT_114,HT_065->HT_114,18,664.0,664.0,2.0,355.7917483655883
1A_D0_T032,1A,0,HT_114,HT_115,HT_114->HT_115,19,666.0,666.0,1.0,326.14955245357993
1A_D0_T032,1A,0,HT_115,HT_110,HT_115->HT_110,20,667.0,667.0,4.0,355.4914927126207
1A_D0_T032,1A,0,HT_110,HT_111,HT_110->HT_111,21,671.0,671.0,2.0,489.4173089442673
1A_D0_T032,1A,0,HT_111,HT_112,HT_111->HT_112,22,673.0,673.0,2.0,524.6009096261446
1A_D0_T032,1A,0,HT_112,HT_213,HT_112->HT_213,23,675.0,675.0,2.0,286.70477084473055
1A_D0_T032,1A,0,HT_213,HT_129,HT_213->HT_129,24,677.0,677.0,4.0,961.997662398113
1A_D0_T032,1A,0,HT_129,HT_047,HT_129->HT_047,25,681.0,681.0,5.0,2774.4571571913757
1A_D0_T032,1A,0,HT_047,HT_183,HT_047->HT_183,26,686.0,686.0,4.0,2101.5480945776876
1A_D0_T032,1A,0,HT_183,HT_183,HT_183->HT_183,27,690.0,690.0,3.0,0.0
1A_D0_T032,1A,0,HT_183,HT_061,HT_183->HT_061,28,693.0,693.0,2.0,1156.9926611079982
1A_D0_T032,1A,0,HT_061,HT_019,HT_061->HT_019,29,695.0,695.0,2.0,784.1080762718626
1A_D0_T032,1A,0,HT_019,HT_063,HT_019->HT_063,30,697.0,697.0,3.0,1572.2192894124616
1A_D0_T032,1A,0,HT_063,HT_077,HT_063->HT_077,31,700.0,700.0,2.0,4281.373450472695
1A_D0_T033,1A,0,HT_077,HT_138,HT_077->HT_138,2,626.0,626.0,4.0,2512.9978082514785
1A_D0_T033,1A,0,HT_138,HT_016,HT_138->HT_016,3,630.0,630.0,1.0,12305.646741729459
1A_D0_T033,1A,0,HT_016,HT_079,HT_016->HT_079,4,631.0,631.0,3.0,4830.517405877396
1A_D0_T033,1A,0,HT_079,HT_250,HT_079->HT_250,5,634.0,634.0,2.0,18253.006923692148
1A_D0_T033,1A,0,HT_250,HT_037,HT_250->HT_037,6,636.0,636.0,2.0,798.8663090148021
1A_D0_T033,1A,0,HT_037,HT_137,HT_037->HT_137,7,638.0,638.0,4.0,2098.8949713459847
1A_D0_T033,1A,0,HT_137,HT_077,HT_137->HT_077,8,642.0,642.0,4.0,2421.8212042134387
1A_D0_T033,1A,0,HT_077,HT_056,HT_077->HT_056,9,646.0,646.0,9.0,2449.2625960787004
